Name,Location,Category,Bio URL,Latitude,Longitude
Tasha Penwell,"Gallipolis, USA",Security Builder since 2022,https://bytesandbits.org/,38.809803,-82.2023691
Tatenda Magondo,"Cape Town, South Africa",Networking & Content Delivery Builder since 2020,https://tatendagm.ml/,-33.9288301,18.4172197
Tatsuya Yamaguchi,"Chiba, Japan",Serverless Builder since 2024,https://dolphin-jump1011.hatenablog.com/,35.549399,140.2647303
Tatsuya Yamamoto,"Tokyo, Japan",Dev Tools Builder since 2022,https://github.com/yamatatsu/,35.6768601,139.7638947
Tawadros Gamal,"Cairo, Egypt",Machine Learning Builder since 2022,https://www.linkedin.com/in/tawadrosgamal,30.0443879,31.2357257
Tejas Gupta,"Mumbai, India",Containers Builder since 2022,https://www.linkedin.com/in/tejas-gupta-9b20731a5/,19.054999,72.8692035
İren Saltalı,Turkey,Serverless Builder since 2020,https://twitter.com/irensaltali,39.294076,35.2316631
Çağatay Gürtürk,"Berln, Germany",Cloud Operations Builder since 2020,https://www.linkedin.com/in/cagataygurturk/,,
takipone,"Tokyo, Japan",Network Content & Delivery Builder since 2023,https://dev.classmethod.jp/author/otaki-ryuta/,35.6768601,139.7638947
almamon rasool abdali,Iraq,Machine Learning Builder since 2021,https://www.linkedin.com/in/al-maamoon-rasool-abdali-88aa4a40/,33.0955793,44.1749775
Zully Romero,Colombia,Security Builder since 2023,https://www.linkedin.com/in/zullyromero/,4.099917,-72.9088133
Zongxian Liu,China,Containers Builder since 2023,No URL,35.0000663,104.999955
Ziyad Almbasher,"Montreal, Canada",Security Builder since 2022,https://www.linkedin.com/in/ziadmo/,45.5031824,-73.5698065
Zipporah Wachira,"Nairobi, Kenya",Security Builder since 2022,https://www.linkedin.com/in/zipporah-wachira-084b99174/,-1.3026148,36.828842
Zied Ben Tahar,"Paris, France",Serverless Builder since 2023,https://www.linkedin.com/in/zied-ben-tahar-5200913/,48.8534951,2.3483915
Ziad Osman,"Paris, France",Containers Builder since 2022,https://www.linkedin.com/in/ziad-osman-89867a1a0/,48.8534951,2.3483915
Zhenghong Peng,"Houston, USA",Game Tech Builder since 2021,https://www.linkedin.com/in/zhenghong-peng-56203a97/,29.7589382,-95.3676974
Zahraa Alsodani,"Baghdad, Iraq",Containers Builder since 2022,https://aws.amazon.com/es/developer/community/community-builders/,33.036132,44.263504
Zach Thomas,"Pittsboro, North Carolina, USA",Data Builder since 2022,https://www.linkedin.com/in/zachthomas/,35.7201229,-79.1771539
Zac Charles,"Brisbane, Australia",Serverless Builder since 2021,https://twitter.com/zaccharles,-27.4689682,153.0234991
Yvo van Zee,"Amsterdam, Netherlands",Dev Tools Builder since 2022,https://yvovanzee.nl,52.3730796,4.8924534
Yuta Morioka,Japan,Security Builder since 2024,https://www.linkedin.com/in/yuta-morioka-263591230/,36.5748441,139.2394179
Yuta Kimi,Japan,Security Builder since 2023,https://www.linkedin.com/in/y-kimi/,36.5748441,139.2394179
Yusuke Shimizu,"Osaka, Japan",Serverless Builder since 2024,https://www.linkedin.com/in/yusuke-shimizu-58925115a/,34.6937569,135.5014539
Yusuke Hamano,"Tokyo, Japan",Security Builder since 2023,https://www.linkedin.com/in/yusuke-hamano-3140bb15b/,35.6768601,139.7638947
Yusuf Adeyemo,"Ilorin, Nigeria",Containers Builder since 2022,https://yusadolat.me,8.4963657,4.5480484
Yushi Kato,"Sapporo, Japan",Dev Tools Builder since 2023,https://twitter.com/yktAWS,43.061936,141.3542924
Yurii Kostiuk,Ukraine,Containers Builder since 2022,https://www.linkedin.com/in/yurii-kostiuk-778900ab/,49.4871968,31.2718321
Yukihiro Shinoda,Japan,Security Builder since 2021,https://www.linkedin.com/in/yukihiro-shinoda,36.5748441,139.2394179
Yukihiro Chiba,"Kanagawa, Japan",Security Builder since 2024,https://dev.classmethod.jp/author/chiba-yukihiro/,35.4342935,139.374753
Yuki Matsuyoshi,"Tokyo, Japan",Machine Learning Builder since 2024,https://twitter.com/yu_Matsu_537,35.6768601,139.7638947
Yuki Matsuda,Japan,Dev Tools Builder since 2024,https://twitter.com/mazyu36,36.5748441,139.2394179
Yuki Kurono,"Nagoya, Japan",Cloud Operations Builder since 2023,https://twitter.com/kurono_98,35.1851045,136.8998438
Yuki Hanazawa,Japan,Security Builder since 2024,https://twitter.com/yhana297189,36.5748441,139.2394179
Yuji Oshima,"Tokyo, Japan",Security Builder since 2023,https://www.linkedin.com/in/yuji-oshima-999308211/,35.6768601,139.7638947
Yuji Mitsumura,Japan,Network Content & Delivery Builder since 2024,https://github.com/chanmitsu-mtj,36.5748441,139.2394179
Yuji Arahira,"Osaka, Japan",Serverless Builder since 2024,https://dev.classmethod.jp/author/arap,34.6937569,135.5014539
Yuji Adachi,"Osaka, Japan",Front-End Web & Mobile Builder since 2024,https://twitter.com/adt0705,34.6937569,135.5014539
Ysabel Troconis,"Ciudad de Buenos Aires, Argentina",Cloud Operations Builder since 2023,https://www.linkedin.com/in/ysabeltroconisit/,-34.6397472,-58.4446924
Youngick Kim,"Seoul, South Korea",Data Builder since 2023,https://www.linkedin.com/in/youngick-kim-b746271ba,37.5666791,126.9782914
YoungJin Jung,"Seoul, South Korea",Cloud Operations Builder since 2023,https://linkedin.com/in/youngjin-jung,37.5666791,126.9782914
Yoshitake Kageura,"Ehime, Japan",Machine Learning Builder since 2021,https://www.facebook.com/yoshitake.kageura/,33.6013646,132.8185275
Yoshimi Maehara,"Kanagawa, Japan",Dev Tools Builder since 2023,https://twitter.com/yoshimi0227_,35.4342935,139.374753
Yoshiki Fujiwara,"Tokyo, Japan",Storage Builder since 2023,https://www.linkedin.com/in/yoshiki-fujiwara/,35.6768601,139.7638947
Yoshihiro Sasago,"Tokyo, Japan",Front-End Web & Mobile Builder since 2024,https://www.linkedin.com/in/sasago0605/,35.6768601,139.7638947
Yor Jaggy Castaño Pino,Colombia,Containers Builder since 2023,https://www.linkedin.com/in/yorjaggy/,4.099917,-72.9088133
Yongkang He,"Melbourne, Singapore",Containers Builder since 2022,https://www.youtube.com/channel/UCm-sw1b23K-scoVSCDo30YQ?sub_confirmation=1,1.3016482,103.8124514
Yolanda Fetela Ntam,"Brussels, Belgium",Networking & Content Delivery Builder since 2022,https://www.linkedin.com/in/yolanda-fetela-ntam-956665110/,50.8465573,4.351697
Yogesh Sharma,Australia,Data Builder since 2020,https://www.linkedin.com/in/sharma-yogesh,-24.7761086,134.755
Yogendra H Jagadeesh,"London, United Kingdom",Cloud Operations Builder since 2022,https://yogendrahjagadeesh.com,51.4893335,-0.1440551
Yitaek Hwang,"New York, USA",Containers Builder since 2022,https://www.linkedin.com/in/yitaekhwang/,40.7269813,-73.7093369
Yeshwanth L M,"Bengaluru, India",Serverless Builder since 2023,https://www.linkedin.com/in/yeshwanth-l-m/,12.9881567,77.6226
Yeonggyoo Jeon,South Korea,Machine Learning Builder since 2021,https://www.linkedin.com/in/loganjeon/,36.638392,127.6961188
Yen Trinh,"Hanoi, Vietnam",Serverless Builder since 2023,https://www.linkedin.com/in/yen-trinh-1815b4b9/,21.0283334,105.854041
Yehuda Cohen,USA,Cloud Operations Builder since 2022,https://yehudacohen.substack.com,39.7837304,-100.445882
Yedidya Schwartz,"Tel Aviv, Israel",Network Content & Delivery Builder since 2024,https://www.linkedin.com/in/yedidyas,32.0852997,34.7818064
Ye Phone Myat,"Yangon, Myanmar",Network Content & Delivery Builder since 2023,https://www.linkedin.com/in/ye-phone-myat/,16.7719058,96.1675197
Ye Lin Aung,"Yangon, Myanmar",Cloud Operations Builder since 2023,https://www.linkedin.com/in/ye-lin-aung,16.7719058,96.1675197
Yasuyuki Sato,"Tokyo, Japan",Containers Builder since 2023,https://speakerdeck.com/xblood,35.6768601,139.7638947
Yasuhiro Matsuda,"Kanazawa, Japan",Front-End Web & Mobile Builder since 2022,https://blog.development-network.net/ung/,36.561627,136.6568822
Yasitha Bogamuwa,Sri Lanka,Containers Builder since 2022,https://yasithab.com,7.5554942,80.7137847
Yashvi Kothari,India,Cloud Operations Builder since 2023,https://www.linkedin.com/in/yashvikothari,22.3511148,78.6677428
Yash Thaker,"New York, USA",Containers Builder since 2022,https://www.linkedin.com/in/yash-thaker-aws/,40.7269813,-73.7093369
Yash Pimple,"Mumbai, India",Containers Builder since 2023,https://www.linkedin.com/in/yash-pimple/,19.054999,72.8692035
Yash Garudkar,"Nashik, India",Front-End Web & Mobile Builder since 2021,https://www.linkedin.com/in/yashgarudkar/,20.0112475,73.7902364
Yann Mulonda,"Minneapolis, USA",Containers Builder since 2022,https://www.linkedin.com/in/yannmjl/,44.9772995,-93.2654692
Yan Max Pinheiro,"São Paulo, Brazil",Security Builder since 2023,https://www.linkedin.com/in/yan-pinheiro/,-23.5506507,-46.6333824
Yakuphan Bilgic,"Paderborn, Germany",Dev Tools Builder since 2023,No URL,51.7177044,8.752653
Yahya Abulhaj,Canada,Cloud Operations Builder since 2023,https://www.linkedin.com/in/yahya-abulhaj/,61.0666922,-107.991707
Xhoni Shollaj,Singapore,Machine Learning Builder since 2023,https://www.linkedin.com/in/xs94/,1.357107,103.8194992
Xavier Portilla Edo,"Valencia, Spain",Front-End Web & Mobile Builder since 2021,https://xavidop.me/,39.4697065,-0.3763353
Xanthos Symeou,"Limassol, Cyprus",Serverless Builder since 2021,https://www.linkedin.com/in/xanthos-symeou-0b486430,34.6852901,33.0332657
Xabi Errotabehere,Barbados,Serverless Builder since 2021,https://www.keinu.net,13.1500331,-59.5250305
Wuming Zhang,Switzerland,Data Builder since 2021,https://www.linkedin.com/in/wuming/,46.7985624,8.2319736
Woong Seok Kang,"Seoul, South Korea",Data Builder since 2021,https://nephtyws.github.io,37.5666791,126.9782914
Woody Kwon,South Korea,Data Builder since 2022,https://www.linkedin.com/in/sunghwan-kwon-b15941aa/,36.638392,127.6961188
Wonder Agudah,"Accra, Ghana",Machine Learning Builder since 2023,https://www.linkedin.com/in/wonder-agudah-784268183/,5.5571096,-0.2012376
Wolfgang Unger,Brazil,Dev Tools Builder since 2020,https://www.sccbrasil.com/,-10.3333333,-53.2
Wojciech Lepczynski,Poland,Networking & Content Delivery Builder since 2022,https://lepczynski.it/en/,52.215933,19.134422
Wojciech Doganowski,"Zielona Góra, Poland",Dev Tools Builder since 2024,https://www.linkedin.com/in/doganowski,51.9275736,15.5490421
Wissem Dhaouadi,Tunisia,Serverless Builder since 2022,https://www.linkedin.com/in/wissemdhaouadi/,36.8002068,10.1857757
Wisdom Nwokocha,"Port Harcourt, Nigeria",Front-End Web & Mobile Builder since 2022,https://www.linkedin.com/in/wisdom-nwokocha-76212a77/,4.7676576,7.0188527
Wisdom Ekpotu,"Port Harcourt, Nigeria",Front-End Web & Mobile Builder since 2022,https://wisdomekpotu.com,4.7676576,7.0188527
Wisam Dawood Abdullah,"Tikrit, Iraq",Machine Learning Builder since 2022,https://www.linkedin.com/in/wisam-abdullah-8b7330aa,34.615807,43.678606
Wisam Almomani,"Amman, Jordan",Security Builder since 2022,https://www.linkedin.com/in/wisam-almomani/,31.9515694,35.9239625
Willie Macharia,"Nairobi, Kenya",Storage Builder since 2023,https://www.linkedin.com/in/willie-ng-ang-a-macharia-121518102/,-1.3026148,36.828842
Willian Peixoto,"São Paulo, Brazil",Serverless Builder since 2020,https://www.linkedin.com/in/peixotowill/,-23.5506507,-46.6333824
Williams Gamboa Anchante,"Lima, Peru",Data Builder since 2022,https://www.linkedin.com/in/wgamboa-data/,-11.967575,-77.0113689
William Mukoyani,"Nairobi, Kenya",Data Builder since 2023,https://www.linkedin.com/in/william-j-mukoyani,-1.3026148,36.828842
William Lino,"São Paulo, Brazil",Data Builder since 2022,https://codedataops.com/,-23.5506507,-46.6333824
William Collins,"Louisville, USA",Network Content & Delivery Builder since 2022,https://www.linkedin.com/in/william-collins/,38.2542376,-85.759407
William Antonio Guzmán Bernal,"Santiago, Chile",Data Builder since 2023,https://www.linkedin.com/in/wiangube/,-33.4377756,-70.6504502
Wilklins Nyatteng,"Nairobi, Kenya",Security Builder since 2023,https://www.linkedin.com/in/wilklins/,-1.3026148,36.828842
Wesley Milan,"Curitiba, Brazil",Dev Tools Builder since 2022,https://www.linkedin.com/in/wesleymilan/,-25.4295963,-49.2712724
Wes Doyle,"Madison, Wisconsin, USA",Dev Tools Builder since 2022,https://wesdoyle.net,43.074761,-89.3837613
Weronika Zak,United Kingdom,Machine Learning Builder since 2024,https://weronika.link/pages/about/,54.7023545,-3.2765753
Weili Zhang,"Xi'an, China",Cloud Operations Builder since 2023,https://www.linkedin.com/in/weilizhang,34.261004,108.9423363
Weibo Zhao,China,Data Builder since 2022,https://www.linkedin.com/in/weibo-zhao-737328140/,35.0000663,104.999955
Weder Sousa,"Anápolis, Brazil",Storage Builder since 2023,https://linktr.ee/weder96,-16.3332828,-48.9525756
Wayne Scarano,USA,Serverless Builder since 2021,https://www.sga.com,39.7837304,-100.445882
Watanabe Yohei,"Tokyo, Japan",Cloud Operations Builder since 2022,https://github.com/watany-dev,35.6768601,139.7638947
Warren Parad,"Zurich, Switzerland",Serverless Builder since 2024,https://warrenparad.net/?aws-builder,47.3744489,8.5410422
Warner Bell,"Dallas, USA",Storage Builder since 2022,https://www.linkedin.com/in/warnerbell/,32.7762719,-96.7968559
Wanjiru Ngendo,"Nairobi, Kenya",Machine Learning Builder since 2023,No URL,-1.3026148,36.828842
Walter Lee,"San Francisco, USA",Containers Builder since 2021,https://www.linkedin.com/in/walterwlee/,37.7792588,-122.4193286
Walid Battou,"Marseille, France",Cloud Operations Builder since 2023,https://www.linkedin.com/in/walidbattou/,43.2961743,5.3699525
Waleed Elginady,"Cairo, Egypt",Data Builder since 2022,https://www.linkedin.com/in/waleed-elginady-905533b0/,30.0443879,31.2357257
Vu Dao,Vietnam,Dev Tools Builder since 2021,https://www.linkedin.com/in/vu-dao-9280ab43,15.9266657,107.9650855
Von Peñaloza,"San Pablo City, Philippines",Machine Learning Builder since 2020,https://www.linkedin.com/in/vonpenaloza/,14.0653397,121.3208186
Volodymyr Marynychev,Germany,Serverless Builder since 2024,https://www.linkedin.com/in/vol-marynychev/,51.1638175,10.4478313
Vladimir Simek,"Prague, Czech Republic",Containers Builder since 2021,https://vlad.cloud/,50.0596288,14.4464593
Vladimir Samoylov,Thailand,Containers Builder since 2022,https://cageyv.dev/,14.8971921,100.83273
Vlad Onețiu,Romania,Serverless Builder since 2024,https://www.linkedin.com/in/vlad-onetiu/,45.9852129,24.6859225
Vivek Pophale,"Bristol, United Kingdom",Containers Builder since 2023,https://www.linkedin.com/in/vivek-pophale,51.4538022,-2.5972985
Vivek Mangipudi,USA,Storage Builder since 2021,https://www.linkedin.com/in/vivekmangipudi/,39.7837304,-100.445882
Viswanatha Swamy P K,"Hyderabad, India",Containers Builder since 2021,https://github.com/vishipayyallore,17.360589,78.4740613
Vishwasa Navada K,"Bengaluru, India",Serverless Builder since 2021,https://vishwas.tech/,12.9881567,77.6226
Vishnu VG,"Thiruvananthapuram, India",Storage Builder since 2021,https://www.youtube.com/channel/UCEJBER49TiH2XXcmLwQ1y9A,8.4882267,76.947551
Vishnu S,"Payyanur, India",Containers Builder since 2023,https://www.linkedin.com/in/vishnus17,12.0913951,75.1952774
Vishnu Prasad,"Bangalore, India",Serverless Builder since 2020,https://www.linkedin.com/in/vishnu-prasad-a2490b91,12.9881567,77.6226
Vishal Vazkar,"Mumbai, India",Containers Builder since 2021,https://www.linkedin.com/in/vishal-vikas-vazkar/,19.054999,72.8692035
Vishal Mishra,"Singapore, Singapore",Serverless Builder since 2024,https://www.linkedin.com/in/vishalmishra88/,1.357107,103.8194992
Viraj Dissanayake,Sri Lanka,Security Builder since 2021,https://www.linkedin.com/in/viraj-dissanayake-234956a1/,7.5554942,80.7137847
Vinícius Climaco,"Rio de Janeiro, Brazil",Storage Builder since 2023,https://www.linkedin.com/in/viniciusclimaco/,-22.9110137,-43.2093727
Vinura Jayalath,Sri Lanka,Dev Tools Builder since 2023,https://rephasematter.substack.com/,7.5554942,80.7137847
Vincent Iroleh,"Aba, Nigeria",Storage Builder since 2022,https://irolehtech.com,5.1128008,7.3651376
Vincent Claes,Belgium,Machine Learning Builder since 2022,https://www.linkedin.com/in/vincent-claes-0b346337/,50.6402809,4.6667145
Vinayak Pandey,India,Security Builder since 2022,https://www.linkedin.com/in/vinayakpandeyit/,22.3511148,78.6677428
Vimal Paliwal,"London, United Kingdom",Security Builder since 2024,https://vimalpaliwal.com/,51.4893335,-0.1440551
Viktor Ardelean,"Timisoara, Romania",Serverless Builder since 2024,https://www.linkedin.com/in/vardelean,45.7538355,21.2257474
Viktar Mikalayeu,"Tbilisi, Georgia",Dev Tools Builder since 2023,https://www.linkedin.com/in/viktar-mikalayeu-mns,41.6934591,44.8014495
Vikram Aruchamy,"Coimbatore, India",Data Builder since 2021,https://www.stackvidhya.com,11.0018115,76.9628425
Vikas Pal,"Bhopal, India",Containers Builder since 2023,www.linkedin.com/in/vikas-pal1/,23.2584857,77.401989
Vikas Bange,India,Security Builder since 2024,"https://medium.com/@banagevikas, https://www.linkedin.com/in/vikas-bange-0320b1ab/, https://xebia.com/blog/author/vikas-bange/",22.3511148,78.6677428
Vijayaraghavan Vashudevan,"Chennai, TamilNadu, India",Serverless Builder since 2024,https://direct.me/vjraghavanv,13.0836939,80.270186
Vijayanirmala Gopal,"Toronto, Canada",Security Builder since 2020,https://cloudgoddess.blogspot.com/,43.6534817,-79.3839347
Vijayalakshmi Bakthavachalam,"Chennai, India",Containers Builder since 2023,https://www.linkedin.com/in/vijayatech/,13.0836939,80.270186
Vignesh N,"Thrissur, India",Machine Learning Builder since 2020,https://vigneshn.in,10.5270099,76.214621
Vidip Malhotra,"Toronto, Canada",Data Builder since 2022,https://www.linkedin.com/in/vidip-malhotra-255428103/,43.6534817,-79.3839347
Victor Raymond Tabaac,"Philadelphia, USA",Machine Learning Builder since 2022,VictorTabaac.com,39.9527237,-75.1635262
Victor Perez Pereira,"Panama City, Panama",Data Builder since 2020,https://www.linkedin.com/in/vperezpereira/,8.9714493,-79.5341802
Victor Martinez,"Vancouver, Canada",Data Builder since 2023,https://www.linkedin.com/in/vamartinez-07274135,49.2608724,-123.113952
Victor Batista,"São Paulo, Brazil",Security Builder since 2023,https://www.linkedin.com/in/victorbatistax/,-23.5506507,-46.6333824
Victor Adsuar,"Alicante, Spain",Data Builder since 2020,https://www.linkedin.com/in/victoradsuar,38.3436365,-0.4881708
