Name,Location,Category,Bio URL,Since Date,Description,Image URL,Date Created,Date Updated,Tags
Hiromi Ito,"Osaka, Japan",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/hiromi-ito/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Since joining the Japanese AWS User Group (JAWS-UG) in 2014, Hiromi has been actively involved in&hellip;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/hiromi-ito/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/hiromi-ito.f869e7287a98882abd2984334582a77d00f3233b.png,2020-05-27T17:23:16+0000,2025-03-04T18:37:51+0000,AWS Community Hero|Asia Pacific|2020|Conference Speaker|Meetup Organizer|Blogger
Hyunmin Kim,"Seoul, Korea",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/hyunmin-kim/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Hyunmin is a manager in Megazone Cloud's Commercial Technology Center Solutions Architect...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/hyunmin-kim/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/hyunmin-kim.69f545439d5cde2d1bb73b281d9e89cba962625f.png,2020-05-27T17:23:36+0000,2025-03-04T18:37:51+0000,AWS Community Hero|Asia Pacific|2020|Meetup Organizer|Open Source Contributor|Blogger
Ian Mckay,"Sydney, Australia",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/ian-mckay/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Ian is the Cloud Principal at Kablamo, a cloud product development and data consultancy specializing&hellip;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/ian-mckay/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/ian-mckay.8140d4f6168cbe08dddb1787ce88ef6cf5da8272.png,2020-08-20T17:34:45+0000,2025-03-04T18:37:51+0000,Asia Pacific|2020|AWS Community Hero|Conference Speaker|Open Source Contributor|Technical Author|Blogger
Ilanchezhian Ganesamurthy,"Chennai, India",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/ilanchezhian-ganesamurthy/?did=dh_card&trk=dh_card,Hero since 2024,"<p>Ilanchezhian Ganesamurthy (Ilan) is a seasoned technologist with over two decades of experience in the software industry. He is currently...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/ilanchezhian-ganesamurthy/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/Ilanchezhian-100.25577941b6492f40546505635288e07b62bf06dd.png,2024-08-29T17:41:05+0000,2025-03-04T18:37:51+0000,AWS Community Hero|2024|Conference Speaker|Trainer / Educator|Meetup Organizer|apac|2024|Asia Pacific
Ilya Dmitrichenko,"London, United Kingdom",AWS Container Hero,https://twitter.com/errordeveloper,Hero from 2019 - 2022,No description,https://d1.awsstatic.com/Developer%20Marketing/developer-center/ilya-dmitrichenko-circular-headshot.6a38ef882570654a855120ee0a9265c4ec33f3f5.png,2019-11-06T17:19:57+0000,2025-03-04T18:37:51+0000,"Europe, Middle East, & Africa|alumni-hero|AWS Container Hero|Blogger|Open Source Contributor"
Ivonne Roberts,"Tampa, USA",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/ivonne-roberts/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Ivonne is a Principal Software Engineer with over fifteen years of software development…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/ivonne-roberts/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/ivonne-roberts.02648d2331c9ed07bd433b34d084c727b86ebb0d.png,2021-08-26T18:02:32+0000,2025-03-04T18:37:51+0000,Americas|AWS Serverless Hero|Conference Speaker|North America|2021|Blogger
Jacopo Nardiello,"Milan, Italy",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/jacopo-nardiello/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Jacopo is CEO and Founder at SIGHUP, a Milan-based startup focused on Kubernetes…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/jacopo-nardiello/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/jacopo-nardiello.3e21c48520fea6c0efefbac75dd7e2b1d197fe63.png,2020-08-20T17:34:56+0000,2025-03-04T18:37:51+0000,"2020|Europe, Middle East, & Africa|Conference Speaker|AWS Container Hero|Meetup Organizer|Open Source Contributor|Technical Author|Blogger"
JaeHyeon Shin,"Seoul, South Korea",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/jaehyeon-shin/?did=dh_card&trk=dh_card,Hero since 2024,"<p>Jaehyeon is a Site Reliability Engineer at MUSINSA, a Korean online fashion retailer. He joined in the AWS Korea User Group in 2017 and has been a co-owner of the...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/jaehyeon-shin/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/_R8A4931-100.6880c6e8f0da099ca0578ef262fa23ccdd8c0356.png,2024-08-29T17:41:07+0000,2025-03-04T18:37:51+0000,2024|Conference Speaker|Open Source Contributor|AWS Community Hero|Meetup Organizer|apac|2024|Asia Pacific
James Hall,"Leeds, United Kingdom",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/james-hall/?did=dh_card&trk=dh_card,Hero since 2017,"<p>James has been working in the digital sector for over a decade. He is the author of the...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/james-hall/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/jamesh-headshotcircle-100px.aff1982ee71e157919897b45e6e29c12402736b2.png,2019-02-19T19:54:14+0000,2025-03-04T18:37:51+0000,"Europe, Middle East, & Africa|AWS Community Hero|Conference Speaker|2017|Open Source Contributor|Technical Author|Blogger"
Jared Short,"Washington D.C., USA",AWS DevTools Hero,https://aws.amazon.com/developer/community/heroes/jared-short/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Jared is an engineer at Stedi, where they are using AWS native tooling and serverless services…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/jared-short/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/jared-short.b9ed419d0a15366f30c1e0eb3be420c5f6ec0260.png,2020-11-12T19:06:50+0000,2025-03-04T18:37:51+0000,2020|Americas|AWS DevTools Hero|Conference Speaker|Blogger|Open Source Contributor
Jaroslaw Zielinski,"Poznan, Poland",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/jaroslaw-zielinski/?did=dh_card&trk=dh_card,Hero since 2018,"<p>Jaroslaw is a Solutions Architect at Vernity in Poznan (Poland), where his responsibility...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/jaroslaw-zielinski/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/jaroslaw-headcircle.00bea4722aae1f10c5285eb61cdc1fc0a0752264.png,2019-02-19T19:54:10+0000,2025-03-04T18:37:52+0000,"AWS Community Hero|Europe, Middle East, & Africa|Conference Speaker|Meetup Organizer|2018|Technical Author"
Jayesh Ahire,"Pune, India",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/jayesh-ahire/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Jayesh is a machine learning developer and researcher who enjoys working on distributed neural...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/jayesh-ahire/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/jayesh-ahire.2e583a8a295603151ed9a64b04f306be259a4418.png,2020-05-27T17:22:13+0000,2025-03-04T18:37:52+0000,2020|Asia Pacific|AWS Machine Learning Hero|Conference Speaker|Meetup Organizer|Open Source Contributor|Blogger
Jérémie Rodon,"Paris, France",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/jeremie-rodon/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Jérémie is curious, hungry for knowledge and he is a big fan of automation and scripting…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/jeremie-rodon/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/j%c3%a9r%c3%a9mie_rodon-modified.cba4eff26519113e57e83d0d34d054d80196a21d.png,2020-08-20T17:35:08+0000,2025-03-04T18:37:52+0000,"Trainer / Educator|2020|Europe, Middle East, & Africa|AWS Community Hero|Conference Speaker|Blogger"
Jeremy Daly,"Boston, USA",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/jeremy-daly/?did=dh_card&trk=dh_card,Hero since 2019,"<p>Jeremy is the CEO and Co-founder at <a href=""https://getampt.com"">Ampt</a>. He began building cloud-based applications with AWS in 2009, but after discovering Lambda&hellip;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/jeremy-daly/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/jeremyd-headshotcircle-100px.69c3095406fda680fcdf8b5a782ae05cd910ba54.png,2019-02-28T07:50:01+0000,2025-03-04T18:37:52+0000,Open Source Contributor|Americas|Blogger|North America|2019|AWS Serverless Hero|Conference Speaker|Trainer / Educator
Jimmy Dahlqvist,"Malmö, Sweden",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/jimmy-dahlqvist/?did=dh_card&trk=dh_card,Hero since 2024,"<p>Jimmy is Lead Cloud Architect and Advisor at Sigma Technology Cloud, an AWS Advanced Tier Services Partner and one of Sweden&rsquo;s major consulting companies....</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/jimmy-dahlqvist/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/jimmy%20dahlqvist-100.80452ac668be09f30e1bdb3a7e857be3a980cbbf.png,2024-08-29T17:41:09+0000,2025-03-04T18:37:52+0000,"AWS Serverless Hero|Open Source Contributor|2024|Conference Speaker|Blogger|Meetup Organizer|Europe, Middle East, & Africa|2024|emea"
Johannes Koch,"Hessen, Germany",AWS dev tools Hero,https://aws.amazon.com/developer/community/heroes/johannes-koch/?did=dh_card&trk=dh_card,Hero since 2023,"<p>Johannes is Sr. DevOps Engineer, Developer Experience, GTS at FICO where he contributes to ...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/johannes-koch/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/june-2023/headshot_johannes_koch-modified.d9e6d63d69c403eef784aa4b21559e866f8b4616.png,2023-06-06T20:38:47+0000,2025-03-04T18:37:52+0000,"Europe, Middle East, & Africa|2023|AWS DevTools Hero|Conference Speaker|emea|Blogger"
John Varghese,"Mountain View, USA",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/john-varghese/?did=dh_card&trk=dh_card,Hero since 2018,"<p>John is a Principal DevOps Engineer at DNANexus, responsible for managing their...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/john-varghese/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/johnv-headshotcircle-100px.0ee23ec793ac1bad864eade170e67206c308598c.png,2019-02-19T19:53:56+0000,2025-03-04T18:37:52+0000,Americas|Trainer / Educator|AWS Community Hero|Conference Speaker|Meetup Organizer|North America|Open Source Contributor|Technical Author|Blogger|2018
Jones Zachariah Noel N,"Bengaluru, India",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/jones-zachariah-noel/?did=dh_card&trk=dh_card,Hero since 2022,"<p>Jones Zachariah Noel N is a Senior Developer Advocate experiencing Developer Relations ecospace atFreshworks....&nbsp;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/jones-zachariah-noel/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/jones_zachariah_noel_n-modified.ec4bc7c3e6c94aadc735b1a01f0014b0e65014c1.png,2022-11-13T21:24:16+0000,2025-03-04T18:37:52+0000,Asia Pacific|Conference Speaker|2022|AWS Serverless Hero|Meetup Organizer|Blogger|Technical Author|Open Source Contributor
Joshua Arvin Lat,"National Capital Region, Philippines",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/joshua-arvin-lat/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Joshua Arvin Lat is the Chief Technology Officer (CTO) of NuWorks Interactive Labs, Inc....</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/joshua-arvin-lat/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/Joshua%20Arvin%20Lat%20100.5cdc1eecfff527562930b40eda545ec85163fb1c.png,2020-02-27T18:42:23+0000,2025-03-04T18:37:52+0000,Asia Pacific|2020|AWS Machine Learning Hero|Conference Speaker|Meetup Organizer|Technical Author
Julia Furst Morgado,"New York City, USA",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/julia-morgado/?did=dh_card&trk=dh_card,Hero since 2024,"<p>Julia is a Global Technologist on the Product Strategy team in the Office of the &hellip;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/julia-morgado/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Julia-100.5b0b4d9c265272245b5345dc09a13ccb9b878b54.png,2024-06-03T15:16:25+0000,2025-03-04T18:37:52+0000,americas|Meetup Organizer|Conference Speaker|2024|2024|United States|Technical Author|AWS Container Hero|Open Source Contributor|namer|North America|Americas|Blogger
Jungyoul Yu,"Seoul, Korea",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/jungyoul-yu/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Jungyoul Yu works at Karrot as a SRE, and is a leader of the AWS DeepRacer Group, part of the AWS Korea User Group.&hellip;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/jungyoul-yu/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/jungyoul-yu.69af9c8015142a5ce8cb13118ec68aa431a934e9.png,2020-11-12T19:07:13+0000,2025-03-04T18:37:52+0000,Asia Pacific|2020|AWS Machine Learning Hero|Meetup Organizer|Conference Speaker
Juyoung Song,"Seoul, Korea",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/juyoung-song/?did=dh_card&trk=dh_card,Hero since 2019,"<p>Juyoung Song is a Director of DAX teams at LG UPLUS. He is currently leading an organization called DAX...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/juyoung-song/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/juyoung-song-circular-headshot.55ba241fdd1066d24391a1cac29e95644fca94ba.png,2019-11-06T17:20:02+0000,2025-03-04T18:37:52+0000,Asia Pacific|Conference Speaker|AWS Container Hero|2019|Technical Author|Trainer / Educator
Karolina Boboli,"Warsaw, Poland",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/karolina-boboli/?did=dh_card&trk=dh_card,Hero since 2022,"<p>Karolina Boboli works as an AWS Cloud Architect and Consultant. She has experience…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/karolina-boboli/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/karolina-boboli.cad41a959540918398e923cc018b41560468a7ee.png,2022-03-16T18:00:10+0000,2025-03-04T18:37:52+0000,"Trainer / Educator|Europe, Middle East, & Africa|AWS Community Hero|2022|Meetup Organizer|Technical Author|Blogger"
Kaushik Mohanraj,"Kuala Lumpur, Malaysia",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/kaushik-mohanraj/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Kaushik is Sales Director for Blazeclan Technologies across ASEAN. He is a cloud enthusiast,&nbsp;&hellip;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/kaushik-mohanraj/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/Kaushik-Mohanraj-2022.7be55a3ab5ac77650a1a2940e84e756a7159b565.png,2021-08-26T18:02:42+0000,2025-03-04T18:37:52+0000,AWS Community Hero|Asia Pacific|Conference Speaker|Meetup Organizer|2021
Kazuki Miura,"Hokkaido, Japan",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/kazuki-miura/?did=dh_card&trk=dh_card,Hero since 2023,"<p>Kazuki Miura is a senior engineer at Hokkaido Television Broadcasting Co., Ltd. (HTB) ...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/kazuki-miura/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/hero-sept-2023/Kazuki%20Miura_100.5c3d8bbdbf3c5bdcf6a3574578a3164d6886fe34.png,2023-08-31T18:59:18+0000,2025-03-04T18:37:52+0000,AWS Community Hero|2023|Asia Pacific|Trainer / Educator|Conference Speaker|2023|Meetup Organizer|Technical Author|apac|Open Source Contributor
